"date","ILIper100k"
2020-01-06,42.33735399839
2020-01-13,78.668863457571
2020-01-20,46.756022621009
2020-01-27,51.951136245566
2020-02-03,71.989431654569
2020-02-10,67.536477119235
2020-02-17,69.02079529768
2020-02-24,49.620403910088
2020-03-02,46.784952258083
2020-03-09,100.28425897869
2020-03-16,114.8357919062
2020-03-23,108.45602568919
2020-03-30,107.18730441914
2020-04-06,73.376543964779
2020-04-13,47.525737014506
2020-04-20,25.897603752275
2020-04-27,30.679103877985
2020-05-04,22.488813753848
2020-05-11,15.336717635692
2020-05-18,13.668179758145
2020-05-25,19.645623181835
2020-06-01,14.049513443166
2020-06-08,8.4563914463601
2020-06-15,9.6473362632651
2020-06-22,8.2374867427948
2020-06-29,8.0773813129783
2020-07-06,5.2297425920696
2020-07-13,5.4446955054039
2020-07-20,5.8769204936613
2020-07-27,15.880578053041
2020-08-03,14.53823984675
2020-08-10,6.3320194392997
2020-08-17,5.2988955587685
2020-08-24,10.238034297415
2020-08-31,7.5822484399524
2020-09-07,17.941338998012
2020-09-14,20.776764412985
2020-09-21,18.627443956469
2020-09-28,21.146736475204
